Station_Name,Code,Latitude,Longitude
SHRIGONDA ROAD,SGND,18.598744,74.641905
SANGARIA,SGRA,29.792444,74.466038
SILIGURU TOWN,SGUT,26.707016,88.42926
SHADHORAGAON,SHDR,24.631004,77.588898
SHEIKPURA,SHK,25.132046,85.853899
SHADNAGAR,SHNR,17.064303,78.213005
SUMMERHILL,SHZ,31.108075,77.138877
SIDDAMPALLI,SIE,13.160493,79.136972
SAKHIGOPAL,SIL,19.942752,85.815887
SAMAKHIALI,SIO,23.309853,70.503375
SANJAN,SJN,20.1922,72.821018
SHAMLAJI ROAD,SJS,23.633511,73.342247
SIKANDRARAO,SKA,27.684378,78.387879
SAHIBPURKML JUNCTION,SKJ,25.428581,86.408232
SRIKRISHNNAGAR,SKN,25.884578,82.448449
SIKANDARPUR,SKQ,28.247772,77.784139
SANKVAL,SKVL,15.370817,73.868051
SILLI,SLF,23.351732,85.828236
SULAHHMCHLPDH,SLHP,32.07092,76.476956
SALAKATI,SLKX,26.445638,90.357751
SALANPUR,SLS,23.760249,86.87574
SAMSI,SM,25.27656,88.009713
SAMNAPUR,SMC,21.941737,80.1567
SAMLAYA JUNCTION,SMLA,22.484523,73.302597
SHRIMADHOPUR,SMPR,27.458183,75.598618
SAMUKTALA ROAD,AMTA,26.483701,89.63525
SANATNAGAR,SNF,17.461705,78.436299
SAUNSHI,SNH,15.203181,75.300158
SANKA,SNKR,23.527768,86.616693
SONEGAON,SNN,20.629124,78.709423
SANOSARANANDRA,SNSR,21.748279,71.788583
SANVATSAR,SNVR,19.883842,74.560645
SIROHI ROAD,SOH,24.790709,73.039489
SAONER JUNCTION,SONR,21.388048,78.925448
SOMESAR,SOS,25.519942,73.450769
SUPEDI,SPD,21.758501,70.375987
SUNDARAPRMLKOIL,SPL,10.939683,79.310498
SONARPUR JUNCTION,SPR,22.443587,88.430087
SAMPLA,SPZ,28.782198,76.773592
SULTANPURLODI,SQR,31.21137,75.202798
SRIRANGAM,SRGM,10.857781,78.695937
SEMARKHERI,SRKI,24.351769,78.1645
SRIRAMNAGAR,SRNR,16.30405,77.867698
SARUPSAR JUNCTION,SRPR,29.354686,73.700727
SIBSAGAR TOWN,SRTN,26.990079,94.643223
SHRIKARANPUR,SRW,29.843129,73.45851
SHAKURBASTI,SSB,28.679867,77.132186
SASARAM,SSM,24.956248,84.018576
SARSAWA,SSW,30.024261,77.423604
SATADHAR,STDR,21.283661,70.721102
SIMULTALA,STL,24.713743,86.542127
SNARAYANAPURAM,STPM,16.525437,80.648
SATULUR,STUR,16.254102,80.138206
SUMMADEVI,SUDV,18.808859,84.467074
SUKHISEWANIYAN,SUW,23.340776,77.486153
SONADANGA,SVH,23.637826,88.3537
SIVAJINAGAR,SVJR,18.532173,73.851728
SVENKTESWRPALM,SVPM,14.806288,79.982029
SRIVAIKUNTAM,SVV,8.622382,77.906186
SEHRAMAU,SW,28.357091,80.300241
SIWAITH,SWE,25.577382,81.869709
SAWAIMDHOPR JUNCTION,SWMM,26.019043,76.357479
SONUA,SWR,22.576413,85.464502
SAMBRE,SXB,15.884322,74.577275
SUKU,SXV,18.714972,82.726229
SARAICHANDI,SYC,25.539598,81.979768
SINDURWA,SYW,26.492629,81.569562
SURKHANDKAKH,SZK,24.118908,73.880588
SHIVARAMPUR,WSC,27.245153,78.20733
SANGLI,SLI,16.85868,74.588624
SATTENAPALLE,SAP,16.405582,80.152853
SECUNDERABAD,SC,17.433374,78.502226
SHAHGANJ,SHG,26.077754,82.681503
SHALIMAR,SHM,22.556615,88.314883
SHIMLA,SML,31.104097,77.1597
SHRI MAHABIRJI,SMBJ,26.684295,76.967679
SILIGURI,SGUJ,26.724147,88.413835
SIRSA,SSA,29.539859,75.035069
SITAPUR CANTT,SCC,27.557524,80.699471
SOLAN,SOL,30.90854,77.098399
SRIKAKULAM ROAD,CHE,18.408691,83.903443
SURAT,ST,21.209379,72.840672
SAGAULI,SGL,26.758736,84.739412
SALEM,SA,11.661147,78.162045
SAMASTIPUR,SPJ,25.858374,85.787534
SILSIMAN,ILA,9.867604,78.200444
SARAIRANI,RKS,26.00065,83.09874
SATHIAON,SAA,26.034355,83.286913
SANGRUR,SAG,30.243608,75.830321
SARAI,SAI,25.780443,85.276544
SALEMMARKET,SAMT,11.654968,78.143493
SHAHZADNAGAR,SAR,28.73427,79.064196
SANT ROAD,SAT,22.795527,73.800541
SAHIBABAD,SBB,28.673921,77.364518
SHRIBALAJI,SBLJ,27.416964,73.537695
SAMBALPUR ROAD,SBPD,21.477935,83.975806
SABARMATI JUNCTION,SBT,23.071529,72.587171
SACHIN,SCH,21.078113,72.874422
SATUNA,SCO,19.490944,76.356428
SIDHAULI,SD,27.281554,80.838134
SAHADAIBUZURG,SDG,25.661246,85.455103
SHAHDOL,SDL,23.286127,81.364574
SIDMUKH,SDMK,28.893833,75.290425
SADAT,SDT,25.67354,83.308795
SHENDRI,SEI,18.149247,75.590137
SEOHARA,SEO,29.204413,78.580669
SITHALAVAI,SEV,10.958153,78.27405
SIKER,SFK,20.337877,83.199428
SHAJAPUR,SFY,23.42521,76.297962
SANKARIDRUG,SGE,11.446001,77.870509
SRUNGAVRUKSHAM,SGKM,16.543302,81.602
SAUGOR,SGO,23.847573,78.742902
SULGARE,SGRD,16.893023,74.903798
SARAGCHNI,SGV,24.01802,88.244421
SEORAPHULI,SHE,22.7749,88.328356
SHEOSINGHPURA,SHNX,26.913785,75.567961
SILGHAT TOWN,SHTT,26.607987,92.93005
SIRLI,SIF,19.508887,77.212584
SILAO,SILO,25.084229,85.437219
SURAIMANPUR,SIP,25.808239,84.481188
SHIRRAVDE,SIW,17.360932,74.157731
SUJANPUR,SJNP,32.312189,75.613658
SALEMGARHMASANI,SJSM,29.550148,74.462657
SAKOTI RAILWAY,SKF,29.192865,77.718639
SIKKAL,SKK,10.752751,79.801214
SHANKARPALLI,SKP,17.450452,78.1305
SHIKARA,SKY,22.798262,79.857666
SIMLAGARH,SLG,23.096268,88.231579
SAKRIGALI JUNCTION,SLJ,25.242377,87.708926
SALOGRA,SLR,30.934861,77.131037
SILAUT,SLT,26.037649,85.455498
SAMUDRAGARH,SMAE,23.335513,88.324689
SIMENCHAPARI,SMCP,27.72391,94.88706
SHIMILIAGUDA,SMLG,18.302686,82.954107
SAMDHARI JUNCTION,SMR,25.837318,72.573578
SAMBHU,SMU,30.428788,76.683832
,,,
SANGANER,SNGN,26.814589,75.77315
SINDI,SNI,20.815745,78.883134
SANAHWAL,SNL,30.838198,75.979283
SONIPAT,SNP,28.988272,77.017424
SASNI,SNS,27.703931,78.122204
SAINTHIA,SNT,23.949594,87.681104
SANEH ROAD,SNX,29.689793,78.450104
SAROJININAGAR,SOJ,28.581262,77.196327
SHIUPUR,SOP,25.356109,82.946962
SHOHRATGARH,SOT,27.391373,82.957586
SULLURUPETA,SPE,13.696623,80.018304
SUJNIPARA,SPLE,24.571477,88.036856
SINGAPURAM ROAD,SPRD,19.253422,83.401942
SATTIRAKKUDI,SQD,9.40073,78.705376
SABLI ROAD,SR,23.037256,71.955728
SANTRAGACHI JUNCTION,SRC,22.583142,88.283847
SHANKARGARH,SRJ,25.180733,81.614073
SHEREKAN,SRKN,29.555292,74.434706
SIRATHU,SRO,25.648401,81.320519
SARSI,SRSI,25.863479,87.284781
SIRPUR TOWN,SRUR,19.478968,79.56048
SARASWATINAGAR,SRWN,21.252152,81.604369
SUISA,SSIA,23.196538,85.908861
SASON,SSN,21.553423,84.03861
SHANTIPUR,STB,23.262978,88.436156
SIKTA,STF,27.024973,84.681187
SITARAMPUR,STN,23.723556,86.896657
SITAMPET,STPT,23.723556,86.896657
SAHATWAR,STW,25.82768,84.295866
SUJANGARH,SUJH,27.709146,74.464044
SUMER,SUMR,23.625368,77.87995
SUDIYUR,SUX,9.600475,78.485783
SARWARI,SVD,19.762087,75.943156
SISVINHALLI,SVHE,15.429892,75.319438
SAVARKUNDLA,SVKD,21.335327,71.313114
SIVUNGAON,SVN,19.10841,77.544441
SRIVILLIPUTTUR,SVPR,9.497673,77.645149
,,,
SAHJANWA,SWA,26.763719,83.216194
SATHIN ROAD,SWF,26.496635,73.520216
SIWANI,SWNI,28.915323,75.604672
SAHAWAR TOWN,SWRT,27.789129,78.832703
SONAKHAN,SXN,22.166325,84.520005
SAVALYAPURAM,SYM,16.102878,79.820171
SAIYIDSARAWAN,SYWN,25.490345,81.623206
SUBZIMANDI,SZM,28.668482,77.200356
SARNATH,SRNT,25.376339,83.033131
SAWAIMADHOPUR,SWM,26.019117,76.357595
SENGOTTAI,SCT,8.987438,77.242362
SHAHJAHANPUR,SXK,27.893957,79.903663
SHAMGARH,SGZ,24.190669,75.642797
SHIMOGA TOWN,SMET,13.943678,75.583743
SIHOR GUJARAT,SOJN,21.724854,71.957501
SIMALUGURI,SLGR,26.917765,94.757257
SISWA BAZAR,SBZ,27.149209,83.756168
SIURI,SURI,23.890757,87.533182
SOLAPUR,SUR,17.664446,75.89297
SATYASAI,SSPN,14.160675,77.758252
SURATGARH,SOG,29.323633,73.907142
SAHARANPUR,SRE,29.961302,77.540806
SALEMPUR,SRU,26.298164,83.924206
SURATHKAL,SL,12.988892,74.805859
SANTAMAGULUR,SAB,16.146489,79.915559
SHRIRAJNAGAR,SAGR,26.522423,81.077763
SALWA,SAL,21.2361,79.292645
SANDILA,SAN,27.059415,80.51739
SHDSPRAPADMPRA,SAS,26.709724,75.884746
SANAND,SAU,23.024253,72.385311
SLEEMANABAD ROAD,SBD,23.614383,80.285446
SUBRAHMANYAROA,SBHR,12.731649,75.557892
SHRIBDRYALATHI,SBLT,27.030932,71.516586
SAMBHARLAKE,SBR,26.903996,75.179631
SBHAKHTIYARPUR,SBV,25.720967,86.597457
SANCHI,SCI,23.487762,77.735872
SIRNAPALLI,SCP,18.487759,78.271434
SINDHAWADAR,SDD,22.54659,70.894292
SRIDUNGARGARH,SDGH,28.070764,74.006159
SUNDLAK,SDLK,25.121386,76.454458
SHOLAVANDAN,SDN,10.022774,77.965542
SOMIDEVIPALLE,SDV,15.45367,79.038593
SHEDBAL,SED,16.720272,74.752864
SELU,SELU,19.448118,76.433368
SEMARI,SES,24.070246,73.841825
SEONI,SEY,22.075139,79.54579
SUNAM,SFM,30.129971,75.808448
SAREIGRAM,SGAM,24.03282,82.195662
SANGAT,SGF,30.090637,74.835332
SANGOLA,SGLA,17.435795,75.187565
SOHAGPUR,SGP,22.693947,78.194498
SULGARE,SGRD,16.893023,74.903798
SINGWAL,SGW,26.058674,74.683106
SHIRUD,SHF,20.733965,74.878014
SHIROOR,SHMI,13.93079,74.594102
SIHORA ROAD,SHR,23.466799,80.109813
SHOLINGHUR,SHU,13.014073,79.484842
SONIK,SIC,26.585697,80.559383
SIHO,SIHO,26.008996,85.506567
SHRIAMIRGADH,SIM,24.404261,72.641357
SARKONI,SIQ,25.640936,82.753006
SAJANVAR ROAD,SJF,21.074354,71.606091
SHUJALPUR,SJP,23.380833,76.723113
SHUJAATPUR,SJT,25.605995,81.402455
SAKTESGARH,SKGH,24.999268,82.821469
SAKLESHPUR,SKLR,12.945681,75.779182
SHRIKALYANPURA,SKPA,25.177716,76.157733
SALEKASA,SKS,21.301222,80.493071
SALBONI,SLB,22.641247,87.321336
SHELGOANH,SLGH,19.08023,77.588936
SANDALKALAN,SLKN,29.063337,77.012735
SALAUNA,SLNA,25.603363,86.260083
SURLA ROAD,SLRD,19.176512,84.718789
SOHWAL,SLW,26.752987,81.983732
SIMBHOOLI,SMBL,28.765113,77.983703
SHIMOGA,SME,13.943441,75.583992
SEMAPUR,SMO,25.52481,87.471033
SUMRERI,SMRR,24.007314,78.400012
SARAIMIR,SMZ,26.02785,82.923688
SINDHUDURG,SNDD,16.112153,73.679828
SINGHPUR,SNGP,23.254092,81.40772
SINDKHEDA,SNK,21.244157,74.723972
SANTALPUR,SNLR,23.759792,71.182241
SINGARPUR,SNPR,27.124512,77.749514
SONSHELU,SNSL,21.269875,74.668163
SANTALDIH,SNTD,23.59664,86.48309
SANOSRA,SOA,21.74801,71.789428
SHEOPURKALAN,SOE,25.671229,76.700454
SOMNA,SOM,28.053043,77.948362
SONAGIR,SOR,25.731406,78.408723
SUHSARAI,SOW,25.231245,85.53848
STUARTPURAM,SPF,15.868272,80.407173
SHAHJEHANPUR,SPN,27.893931,79.903661
SOMPETA,SPT,18.981268,84.581543
SONTALAI,SQL,22.613238,77.950076
SEMRA,SRA,26.711938,84.814235
SARDARSHAHR,SRDR,28.438063,74.47844
SIRJAM,SRJM,23.404151,86.835328
SAROLA,SRL,18.938872,74.648006
SERAMPORE,SRP,22.754172,88.338696
SATUR,SRT,9.357991,77.921905
SURANUSSI,SRX,31.381048,75.54226
SISARKA,SSKA,28.429874,78.848275
SADASHIVAPET ROAD,SSPD,17.483457,77.872834
SANTACRUZ,STC,19.082573,72.84175
SATHAJAGAT,STJT,25.631206,85.867971
SATNALI,STNL,28.381636,75.966497
SUKHPUR,SUKP,21.593512,70.481902
SHRUNGAVARPUKTA,SUP,18.116474,83.132997
SOLAPUR JUNCTION,SURM,17.664377,75.892986
SUBANSIRI,SUZ,27.428866,94.370863
SIVAGANGA,SVGA,9.853549,78.499519
SAGARPALI,SVI,25.758172,84.09903
SIVAKASI,SVKS,9.462992,77.788894
SAVANUR,SVNR,14.962238,75.406961
SHIVANARAYANPUR,SVRP,25.29407,87.333613
SAVARDA,SVX,17.404624,73.515057
SHIVRAMPUR,SWC,25.220426,80.838604
SWAMIMALAI,SWI,10.942108,79.328515
SONWARA,SWO,30.894738,77.004887
SUWANSA,SWS,25.698806,82.146484
SANKOPARA,SXP,24.717551,87.9345
SIRKAZHI,SY,11.242802,79.728158
SAIDRAJA,SYJ,25.253369,83.351292
SAYAN,SYN,21.317147,72.890151
SAROTRA ROAD,SZA,24.378982,72.596049
SARUPATHAR,SZR,26.195897,93.862336
SAMBALPUR,SBP,21.482882,83.961708
SATARA,STR,17.688157,74.063411
SEWAGRAM,SEGM,20.738882,78.618775
SHAHPUR PATOREE,SPP,25.639476,85.581299
SHAMLI,SMQL,29.444986,77.316458
SHIVPURI,SVPI,25.438128,77.637945
SIKAR,SIKR,27.616611,75.152902
SINGRAULI,SGRL,24.204678,82.642676
SITAMARHI,SMI,26.595049,85.505679
SIWAN,SV,26.211032,84.3583
SONPUR,SEE,25.697288,85.167042
SADULPUR,SDLP,28.630986,75.386214
SAHARSA,SHC,25.874757,86.59398
SAMAKHIYALI,SIOB,23.309914,70.503357
SURENDRA NAGAR,SUNR,22.744805,71.630644
SONADA,SAD,26.961258,88.273818
SAPHALE,SAH,19.576809,72.821907
SALAR,SALE,23.774709,88.111405
SARDARNAGAR,SANR,26.673745,83.5458
SASANGIR,SASG,21.168757,70.602165
SAVDA,SAV,21.111058,75.91057
SORBHOG JUNCTION,SBE,26.494542,90.888924
SABARMATI JUNCTION,SBT,23.071529,72.587171
SARBAHARA,SBRA,22.710318,81.91042
SBEWBABUDIH,SBW,23.659617,86.390975
SALICHAUKA ROAD,SCKR,22.834138,78.67666
SHAMCHAURASI,SCQ,31.458297,75.766117
SADISOPUR,SDE,25.566364,84.917286
SARDARGRAM,SDGM,23.07145,72.64283
SURAREDDIPALEM,SDM,15.407779,80.045831
SINDPAN,SDPN,24.131084,75.048404
SHEGAON,SEG,20.800973,76.689822
SERAM,SEM,17.181188,77.285162
SETTIHALLY,SET,12.644432,77.141997
SAINTALA,SFC,20.434005,83.334431
SARANGPUR,SFW,23.581228,76.487484
SONGADH,SGD,21.148551,73.556763
SULTANGANJ,SGG,25.241746,86.735553
SOLGAMPATTI,SGM,10.785693,78.876047
SANGMESHWAR,SGR,17.201746,73.546224
SHOGHI,SGS,31.039047,77.124557
SHAHBADMARKNDA,SHDM,30.166158,76.861813
SHAPUR JUNCTION,SHH,21.477813,70.370709
SHIVNAGAR,SHNG,26.336307,81.882745
SAIJSERTHA ROAD,SHRD,23.209362,72.520778
SHIVANI,SHV,13.810983,76.058038
SIDDHPUR,SID,23.918309,72.3683
SITIMANI,SII,16.319725,75.865651
SINI JUNCTION,SINI,22.788465,85.945634
SIRHIND JUNCTION,SIR,30.623711,76.382722
SGMJAGARLAMUDI,SJL,16.246387,80.570393
SURAJPUR ROAD,SJQ,23.289638,82.880805
SOJITRA,SJTR,22.543142,72.725412
SAKRI JUNCTION,SKI,26.208753,86.077966
SINGARAYAKONDA,SKM,15.25256,80.026412
SOMANAYAKKANPTI,SKPT,12.574774,78.54222
SAKTI,SKT,22.011578,82.956181
SAKALDIHA,SLD,25.331711,83.289483
SILIARI,SLH,21.426075,81.755275
SALKA ROAD,SLKR,22.365718,82.010227
SHIVALINGAPURAM,SLPM,18.197068,83.066589
SALARPUR,SLRP,26.752441,82.011416
SAMALPATTI,SLY,12.311883,78.484252
SAMBA,SMBX,32.528391,75.120059
SAMALKHA,SMK,29.240335,77.003265
SHAMBHUPURA,SMP,24.771271,74.64307
SALAMATPUR,SMT,23.461177,77.672484
SUKNA,SN,26.790795,88.363165
SHENOLI,SNE,17.200608,74.252689
SANGANAPUR,SNGR,19.177619,76.736862
SANKARANKOVIL,SNKL,9.176465,77.525834
SITANAGARAM,SNM,18.672646,83.375193
SONASAN,SNSN,23.488604,72.894228
SANGRAMPUR,SNU,22.225533,88.328967
SOMRABAZAR,SOAE,23.138717,88.433024
SOGRA,SOGR,22.152198,84.460165
SONI,SONI,26.52651,78.552935
SORO,SORO,21.291046,86.692568
SUKRIMANGELA,SOY,22.907248,79.83458
SAPEKHATI,SPK,27.110206,95.160833
SURPURA,SPO,27.707094,73.442839
SILAPATHAR,SPTR,27.592818,94.717826
SARAIKANSRAI,SQN,25.516525,82.345257
SIRAS,SRAS,26.256819,76.000714
SURAJGARH,SRGH,28.297693,75.731058
SALMARI,SRI,25.615636,87.837782
SAMRAU,SRK,26.866748,72.721729
SORON,SRN,27.883474,78.749294
SWARUPGANJ,SRPJ,24.659296,72.932843
SHERTALAI,SRTL,9.691132,76.325476
SURAVALI,SRVX,15.291637,73.938833
SHIRSOLI,SS,20.934597,75.508773
SIRSAUL,SSL,26.297941,80.463623
SARERI,SSR,25.697561,74.624159
SATROD,STD,29.108641,75.821068
SASTHANKOTTA,STKT,9.032261,76.599115
SITAPUR,STP,27.584063,80.680112
SHAITANSINGHNGR,STSN,27.051981,72.46796
SUDHANI,SUD,25.727711,87.879445
SULADHAL,SUL,16.001304,74.677811
SURAJPUR,SUPR,23.289628,82.880797
SURATPURA,SURP,28.662043,75.406878
SUWASRA,SVA,24.070503,75.64872
SHRIVAGILU,SVGL,12.755357,75.584081
SEVALIYA,SVL,22.808525,73.347784
SANVRAD,SVO,27.51895,74.518675
SHIVPURA,SVT,23.256113,76.007698
SARAIHARKHU,SVZ,25.830911,82.512798
SANAWAD,SWD,22.178374,76.073887
SEWAPURI,SWPR,25.350983,82.769698
SAIDANWALA,SWX,30.907152,74.699896
SALEM TOWN,SXT,11.659891,78.161968
SALAIA,SYA,23.846104,79.969538
SAIDKHANPUR,SYK,26.898344,81.46204
SARAYAN,SYU,27.370472,81.057319
SARONA,SZB,21.253287,81.573588
SILAKJHORI,SZY,18.98805,81.737785
SAWANTWADI ROAD,SWV,15.866541,73.785171
TADEPALLIGUDEM,TDD,16.81019,81.526567
THALASSERY,TLY,11.753386,75.492907
THANJAVUR JUNCTION,TJ,10.77821,79.13806
TIRUPATI,TPTY,13.627887,79.419433
THIRUVANANTHAPURAM,TVC,8.486464,76.951727
TUTICORIN,TN,8.806183,78.155396
TANUR,TA,10.978258,75.881666
TARANA ROAD,TAN,23.264407,76.066819
TIMBA ROAD,TBA,22.808723,73.380426
TIMARNI,TBN,22.37626,77.229734
TIRUCHENDUR,TCN,8.502538,78.11746
TODARPUR,TDP,27.579665,80.020142
TANDUR,TDU,17.250519,77.58533
TELO,TELO,23.81157,86.13419
TITAGARH,TGH,22.741282,88.374651
TULJAPUR,TGP,20.800536,78.80826
THAN JUNCTION,THAN,22.57856,71.207182
TALHERIBUZURG,THJ,29.766994,77.644403
TULIN,THO,23.378519,85.902287
THIVIM,THVM,15.630285,73.876753
TIHU,TIHU,26.471445,91.267681
TATISILWAI,TIS,23.370027,85.436355
TIVARI,TIW,26.554132,72.888729
TUMKUR,TK,13.333769,77.101948
TUGLAKABAD,TKD,28.503874,77.295694
TAKLI,TKI,20.832497,77.656871
TRIKARPUR,TKQ,12.141772,75.175849
TALGUPPA,TLGP,14.214228,74.914235
TALAKHAJURI,TLKH,26.177311,81.736663
TARLUPADU,TLU,15.659734,79.219632
TALMADLA,TMD,18.239465,78.357228
TINDIVANAM,TMV,12.229145,79.651203
TORANAGALLU,TNGL,15.203113,76.662564
TANGLA,TNL,26.657211,91.905076
TENNERU,TNRU,16.488058,80.816033
THOKUR,TOK,12.963241,74.829366
TIRCHRPALIFORT,TP,10.825687,78.688887
TIRUPATTUR JUNCTION,TPT,12.498096,78.56152
TADAKALPUDI,TPY,17.526726,80.51242
TIKUNIA,TQN,28.378266,80.981356
TORANG,TRAN,23.267552,85.858937
TIRUKOILUR,TRK,11.975826,79.223543
TIRORA,TRO,21.413925,79.916926
TRIUPUNITTURA,TRTR,9.949861,76.352617
TAHSILFATEHPUR,TSF,27.168449,81.203966
TURTIPAR,TTI,26.161298,83.891322
TIPTUR,TTR,13.255553,76.475958
TIRUNNAVAYA,TUA,10.874982,75.985726
TIRUPPUR,TUP,11.108782,77.339922
TUNIA,TUX,22.539897,85.42653
TARADEVI,TVI,31.076208,77.139579
TALWANDI,TWB,30.861084,74.923871
TOZHUPPEDU,TZD,12.368026,79.783663
TALCHER,TLHR,20.932502,85.200645
TENALI,TEL,16.242612,80.640199
THIRUVARUR.,TVR,10.765288,79.633516
TIRUR,TIR,10.917837,75.921696
TUMSAR ROAD,TMR,21.345985,79.751072
TADALI,TAE,20.034786,79.187379
TAMNA,TAO,23.268715,86.352193
TALALA JUNCTION,TAV,21.042435,70.522841
TRIBENI,TBAE,22.990143,88.398377
TALBAHAT,TBT,25.039168,78.414321
TINDHARIA,TDH,26.852154,88.333243
TIRUPADRIPULYUR,TDPR,11.748891,79.753489
THONDEBHAVI,TDV,13.503504,77.514676
TENI,TENI,10.014348,77.473005
TUGGALI,TGL,15.311149,77.530463
TENGANMADA,TGQ,22.507633,81.995341
THANABIHPUR JUNCTION,THB,25.393455,86.935584
THALLAK,THKU,14.446052,76.675131
TAHERPUR,THP,23.260186,88.543606
THADI,THY,17.686445,83.064631
TILRATH,TIL,25.44118,86.068812
TISI,TISI,21.383041,74.368611
TEHARKA,TKA,25.294301,78.931692
TARIKERE JUNCTION,TKE,13.711654,75.812678
TILAK BRIDGE,TKJ,28.628001,77.237472
TAKARI,TKR,17.130115,74.363762
TALCHHAPAR,TLC,27.824622,74.486693
TILHAR,TLH,27.972819,79.741813
TRILOCHANMAHDO,TLMD,25.56776,82.802938
THALWARA,TLWA,26.072488,85.897405
TUTICORIN MELUR,TME,8.808446,78.146071
TIMMAPUR,TMX,17.1691,78.288826
TANDARAI,TNI,12.117554,79.148478
TIRUVANNAMALAI,TNM,12.238479,79.077797
TARAKNAGAR,TNX,23.380178,88.680581
TONDAIMANPATTI,TOM,10.786162,78.82294
TIRUPPACHETTI,TPC,9.773649,78.344723
TINPAHAR JUNCTION,TPH,24.996699,87.743599
TIRUCHIRAPALLI TOWN,TPTN,10.829333,78.703082
TAKIA,TQA,26.311208,80.781625
THIRUVERUMBUR,TRB,10.787582,78.776776
TUREKALA ROAD,TRKR,20.562692,82.814311
TARAORI,TRR,29.797805,76.938143
TIRUVALLA,TRVL,9.391905,76.579902
TINSUKIA JUNCTION,TSK,27.486159,95.356875
TITTE,TT,10.837589,79.18176
THIRUTHANGAL,TTL,9.477384,77.811041
TETTU,TTU,15.042648,80.005609
TIRULDIH,TUL,23.132063,85.93067
TURKI,TUR,26.034832,85.355052
TADWAL,TVL,17.393194,75.975748
TWININGGANJ,TWG,25.568941,84.217999
TAMBARAM,TBM,12.925761,80.117963
TENKASI,TSI,8.964145,77.307475
TIRUCHCHIRAPPALLI JUNCTION,TPJ,10.794246,78.685438
TITLAGARH,TIG,20.288983,83.147795
TUNDLA,TDL,27.207821,78.233554
TIRUPPAPPULIYUR,CUD,11.748925,79.753486
TAKAL,TAKL,21.653549,76.533135
TAPA,TAPA,30.303252,75.366881
TALAIYUTHU,TAY,8.784307,77.730082
TILBHITA,TBB,24.675624,87.842643
TIMBARVA,TBV,21.143358,73.135109
TIRUPARANKNDRM,TDN,9.879498,78.065792
TIRUVIDALMARUDR,TDR,10.991347,79.454696
TAREGNA,TEA,25.354393,85.037784
TELTA,TETA,25.800553,87.842903
TANGARMUNDA,TGM,22.093583,84.359172
TINAIGHAT,TGT,15.448988,74.402152
THANDLA ROAD,THDR,22.962229,74.588941
THALYATHAMIRA,THM,26.993121,71.078702
THURIA,THUR,23.835167,75.55495
TILAYA,TIA,24.82228,85.402106
TIMMANACHERLA,TIM,15.163042,77.39432
TALIT,TIT,23.293493,87.818988
TAJPURDEHMA,TJD,25.728277,83.930094
TUPKADIH,TKB,23.713617,86.064007
THAKURGANJ,TKG,26.426799,88.129312
TIKIRI,TKRI,19.176813,83.098354
TILDA,TLD,21.550694,81.794712
TULWARAJHIL,TLI,29.513344,74.585047
TILAUNCHI,TLNH,26.341263,80.03776
TALAVLI,TLZ,23.90333,75.597514
TENMALAI,TML,8.968069,77.071985
TAMLUK,TMZ,22.275327,87.919619
TIRUNELLIKAVAL,TNK,10.653546,79.63621
TONDIARPET,TNP,13.126697,80.281415
TALOD,TOD,23.351276,72.947958
TORI,TORI,23.681325,84.74029
TIRUCHRPLIPLKI,TPE,10.807171,78.694046
TALOJAPANCHAND,TPND,19.079275,73.08791
TANAKPUR,TPU,29.067292,80.109555
TANGRA,TRA,31.572386,75.121985
TIRODI,TRDI,21.680111,79.716711
THIRUVALLUR,TRL,13.116867,79.915197
TARSAI,TRSR,21.766011,69.849164
TISUA,TSA,28.136147,79.585923
TAKSAL,TSL,30.845109,76.953966
TITABAR,TTB,26.601838,94.19966
TARN TARAN,TTO,31.455446,74.932223
TUKAITHAD,TTZ,21.427606,76.670531
TOHANA,TUN,29.726716,75.902529
TURAVUR,TUVR,9.773335,76.310611
TIRUPPUVANAM,TVN,9.821804,78.259322
TILWARA,TWL,25.886087,72.10892
TATANAGAR,TATA,22.768334,86.201069
TEZPUR,TZTB,26.617603,92.787582
TIRUNELVELI JUNCTION,TEN,8.7333,77.7081
THRISUR,TCR,10.514499,76.207708
TUNI,TUNI,17.360986,82.54275
TAKU,TAKU,22.482476,77.820544
THARSA,TAR,21.256217,79.414493
TARGAON,TAZ,17.514891,74.156518
TATIBAHAR,TBH,27.118548,93.858035
TIRUCHCHULI,TCH,9.537717,78.198334
TANDAURMAR,TDO,31.672551,75.63772
TODARAISINGH,TDRS,26.027223,75.467496
TELI,TELI,11.933495,79.405588
TEGHRA,TGA,25.510579,85.94138
TALEGAON,TGN,18.735377,73.672288
TARIGOPPULA,TGU,16.485352,80.835951
THAWE JUNCTION,THE,26.439168,84.394598
THERUBALI,THV,19.336077,83.421399
TIBI,TIBI,29.542982,74.501836
TATTAPPARAI,TIP,8.82832,78.022179
TILARU,TIU,18.470163,84.072369
TAJPUR,TJP,23.216688,75.923396
TSAKIBANDA,TKBN,15.163347,77.177986
TAKARKHEDE,TKHE,21.035621,75.165286
TANKUPPA,TKN,24.703784,85.119581
TANAKALLU,TKU,13.922605,78.201177
TALGARIA,TLE,23.681694,86.335174
TALJHARI,TLJ,25.104545,87.737319
TULSIPUR,TLR,27.531668,82.411364
TALAMANCHI,TMC,14.606446,79.997683
TIRUMANGALAM,TMQ,9.824624,77.990698
THANE,TNA,19.186042,72.975976
